DIST,DC_KEY,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,INSIDE,OUTSIDE,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION,SHAPE,Police Districts
16,201516027244,0411,06/20/2015 12:00:00 AM,21:50 pm,B,F,0,44,arm,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027245,0411,06/20/2015 12:00:00 AM,21:50 pm,B,M,0,22,arm,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027246,0411,06/20/2015 12:00:00 AM,21:50 pm,B,M,0,46,leg,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027265,0411,06/20/2015 12:00:00 AM,21:50 pm,B,M,0,25,head-m,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027290,0411,06/20/2015 12:00:00 AM,21:50 pm,B,F,0,48,multi,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027249,0111,06/20/2015 12:00:00 AM,21:40 pm,B,M,0,22,head-m,0,-1,-1,N,N,N,3700 Block of Mt. Vernon St.,POINT (-75.196107 39.964142),12
16,201516027392,0411,06/20/2015 12:00:00 AM,21:50 pm,B,F,0,58,neck,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516027708,0411,06/20/2015 12:00:00 AM,21:51 pm,B,M,0,25,leg,0,-1,0,N,N,N,4100 Block of Ogden St.,POINT (-75.206427 39.969125),12
16,201516029901,0411,07/05/2015 12:00:00 AM,22:39 pm,B,M,0,44,torso,0,-1,0,N,N,N,700 Block of N. 39th St.,POINT (-75.200174 39.965733),12
16,201516031987,0411,07/19/2015 12:00:00 AM,00:34 am,B,M,0,21,head,0,-1,0,N,N,N,4500 Block of Parrish St.,POINT (-75.212716 39.967733),12
16,201516032292,0411,07/21/2015 12:00:00 AM,00:20 am,B,M,0,21,leg,0,-1,0,N,N,N,4000 Block of Lancaster Ave.,POINT (-75.202418 39.963138),12
16,201516032442,0411,07/21/2015 12:00:00 AM,10:36 pm,B,F,0,19,leg,0,-1,0,N,N,N,4600 Block of Market St.,POINT (-75.213057 39.958482),14
16,201516032443,0411,07/21/2015 12:00:00 AM,10:36 pm,B,F,0,16,foot,0,-1,0,N,N,N,4600 Block of Market St.,POINT (-75.213057 39.958482),14
16,201516033392,0411,07/27/2015 12:00:00 AM,20:26 pm,B,M,0,30,leg,0,-1,0,N,N,N,800 Block of Belmont Ave.,POINT (-75.211567 39.96963),12
16,201516032444,0411,07/21/2015 12:00:00 AM,10:36 pm,B,M,0,17,leg,0,-1,0,N,N,N,4600 Block of Market St.,POINT (-75.213057 39.958482),14
16,201516034345,0411,08/01/2015 12:00:00 AM,22:00 pm,B,F,0,21,back,0,-1,0,N,N,N,2100 Block of Belmont Mansion Dr.,POINT (-75.21769 39.993012),15
16,201516033763,0411,07/29/2015 12:00:00 AM,20:15 pm,B,M,0,37,buttock,0,-1,0,N,N,N,5200 Block of Arch St.,POINT (-75.224573 39.96153),15
16,201516037096,0411,08/18/2015 12:00:00 AM,11:21 pm,B,M,0,19,multi,0,-1,0,N,N,N,800 Block of N. 45TH St.,POINT (-75.212644 39.966698),12
16,201516035826,0411,08/11/2015 12:00:00 AM,04:27 am,B,M,0,16,arm,0,-1,0,N,N,N,4600 Block of Wyalusing Ave.,POINT (-75.215 39.970908),12
16,201516037113,0411,08/19/2015 12:00:00 AM,03:17 am,B,M,0,24,multi,0,-1,0,N,N,N,4900 Block of Olive St,POINT (-75.218626 39.964517),12
16,201516038344,0411,08/26/2015 12:00:00 AM,12:00 pm,B,M,0,20,multi,0,-1,0,N,N,N,3800 Block of Poplar St.,POINT (-75.201403 39.972962),12
16,201516038351,0411,08/26/2015 12:00:00 AM,12:00 pm,B,F,0,10,arm,0,-1,0,N,N,N,3800 Block of Poplar St.,POINT (-75.201403 39.972962),12
16,201516038355,0411,08/26/2015 12:00:00 AM,12:00 pm,B,M,0,36,leg,0,-1,0,N,N,N,3800 Block of Poplar St.,POINT (-75.201403 39.972962),12
16,201516039014,0411,08/29/2015 12:00:00 AM,04:00 am,B,M,0,55,head-m,-1,0,0,N,N,N,100 Block of N 50th St,POINT (-75.220488 39.961328),12
16,201516041103,0112,09/11/2015 12:00:00 AM,18:05 pm,B,M,0,61,chest,0,-1,-1,N,N,N,700 Block of N. Dekalb St.,POINT (-75.197454 39.967324),12
16,201516041555,0411,09/14/2015 12:00:00 AM,11:53 am,B,M,0,25,leg,0,-1,0,N,N,N,4100 Block of Westminister Ave.,POINT (-75.205882 39.970234),12
16,201516048412,0111,10/25/2015 12:00:00 AM,22:30 pm,B,M,0,45,multi,0,-1,-1,N,N,N,5100 Block of Reno St.,POINT (-75.222487 39.966448),12
16,201516043086,0413,09/22/2015 12:00:00 AM,10:50 pm,B,M,0,18,groin,0,-1,0,N,N,N,600 Block of Creighton St.,POINT (-75.225119 39.97069),12
16,201516048305,0411,10/25/2015 12:00:00 AM,02:03 am,B,M,0,22,multi,0,-1,0,N,N,N,500 Block of Creighton St.,POINT (-75.224503 39.969144),12
16,201516049650,0411,11/01/2015 12:00:00 AM,14:25 pm,W,M,0,22,foot,0,-1,0,N,N,N,400 Block of N. 38th St.,POINT (-75.196981 39.960827),12
16,201516048726,0411,10/27/2015 12:00:00 AM,03:59 pm,B,M,0,37,back,0,-1,0,N,N,N,700 Block of N. 48th St.,POINT (-75.216434 39.964108),12
16,201516050750,0411,11/07/2015 12:00:00 AM,16:10 pm,B,M,0,27,side,0,-1,0,N,N,N,3800 Block of Folsom St.,POINT (-75.198806 39.967266),12
16,201516051151,0111,11/10/2015 12:00:00 AM,08:24 am,B,M,0,22,head,-1,0,-1,N,N,N,700 Block of N. 38th St.,POINT (-75.1981 39.966832),12
16,201516051654,0300,11/13/2015 12:00:00 AM,02:57 am,B,F,0,48,multi,0,-1,0,N,N,N,4900 Block of Ogden St.,POINT (-75.219994 39.96771),12
16,201516054027,0411,11/29/2015 12:00:00 AM,01:50 am,B,M,0,41,buttocks,0,-1,0,N,N,N,4000 Block of Powelton Ave.,POINT (-75.201992 39.959142),12
16,201516054334,0411,12/01/2015 12:00:00 AM,19:05 pm,B,M,0,19,multi,0,-1,0,N,N,N,4300 Block of Reno St.,POINT (-75.209876 39.967389),12
16,201516056075,0000,12/13/2015 12:00:00 AM,22:30 pm,B,F,0,37,hip,0,-1,0,N,N,N,500 Block of Creighton St.,POINT (-75.224568 39.968858),12
16,201516056075,0000,12/13/2015 12:00:00 AM,22:30 pm,B,M,0,17,leg,0,-1,0,N,N,N,500 Block of Creighton St.,POINT (-75.224568 39.968858),12
16,201516056075,0111,12/13/2015 12:00:00 AM,22:30 pm,B,M,0,17,head-m,0,-1,-1,N,N,N,500 Block of Creighton St.,POINT (-75.224568 39.968858),12
16,201516056372,0411,12/15/2015 12:00:00 AM,22:46 pm,B,M,0,21,foot,0,-1,0,N,N,N,200 Block of N. 50th St.,POINT (-75.220321 39.962653),12
16,201516057687,0111,12/26/2015 12:00:00 AM,04:59 am,B,M,0,18,multi,0,-1,-1,N,N,N,800 Block of N. 41st st.,POINT (-75.205843 39.969208),12
16,201516057688,0411,12/26/2015 12:00:00 AM,17:04 pm,B,M,0,31,multi,0,-1,0,N,N,N,900 Block of N. Saint. Bernard St.,POINT (-75.220069 39.96871),12
16,201516057841,0411,12/28/2015 12:00:00 AM,00:30 am,B,M,0,34,multi,0,-1,0,N,N,N,5100 Block of Haverford Ave.,POINT (-75.221981 39.964221),12
16,201516058088,0411,12/29/2015 12:00:00 AM,18:29 pm,B,M,0,48,multi,0,-1,0,N,N,N,5000 Block of Brown St.,POINT (-75.221548 39.965735),12
17,201517001852,0411,01/16/2015 12:00:00 AM,19:25 pm,B,M,0,23,neck,0,-1,0,N,N,N,1700 Block of S. 20th St.,POINT (-75.178231 39.930495),13
17,201517001858,0411,01/16/2015 12:00:00 AM,20:58 pm,W,M,0,26,leg,0,-1,0,N,N,N,1100 Block of S. 22nd St.,POINT (-75.179898 39.939478),13
17,201517002298,3006,01/20/2015 12:00:00 AM,12:30 pm,B,M,0,20,leg,0,-1,0,N,N,N,2100 Block of Dickinson St.,POINT (-75.180117 39.933214),13
17,201517003142,0305,01/27/2015 12:00:00 AM,03:15 am,W,M,0,23,leg,0,-1,0,N,N,N,1300 Block of S. 28th St.,POINT (-75.190776 39.935969),13
17,201517003910,0411,02/02/2015 12:00:00 AM,13:14 pm,B,M,0,25,arm,0,-1,0,N,N,N,1400 Block of S.Ringold St.,POINT (-75.185053 39.93393),13
17,201517006026,0411,02/18/2015 12:00:00 AM,12:26 pm,B,M,0,29,head,0,-1,0,N,N,N,1500 Block of S. Corlies St.,POINT (-75.194738 39.934509),13
17,201517007102,0111,02/26/2015 12:00:00 AM,02:12 am,B,M,0,22,multi,0,-1,-1,N,N,N,2700 Block of Latona St.,POINT (-75.18878 39.937574),13
17,201517008178,0300,02/17/2015 12:00:00 AM,07:00 pm,B,M,0,47,foot,0,-1,0,N,N,N,5500 Block of Greenway Ave.,POINT (-75.221607 39.936417),9
17,201517007106,0111,02/26/2015 12:00:00 AM,02:12 am,B,M,0,22,head-m,0,-1,-1,N,N,N,2700 Block of Latona St.,POINT (-75.18878 39.937574),13
17,201517017020,0411,04/21/2015 12:00:00 AM,08:50 pm,W,M,0,30,multi,0,-1,0,N,N,N,1200 Block of S.Dover St.,POINT (-75.191318 39.938206),13
17,201517009011,0411,03/10/2015 12:00:00 AM,04:23 pm,B,M,0,24,stomach,0,-1,0,N,N,N,1700 Block ofS. 24th st,POINT (-75.185025 39.931364),13
17,201517011080,0411,03/22/2015 12:00:00 AM,06:16 pm,B,M,0,26,stomach,0,-1,0,N,N,N,2000 Block of Mountain St.,POINT (-75.178149 39.930887),13
17,201517020279,0411,05/09/2015 12:00:00 AM,12:36 am,B,M,0,26,multi,0,-1,0,N,N,N,1500 Block of S. 21st St.,POINT (-75.179508 39.933156),13
17,201517022741,0411,05/21/2015 12:00:00 AM,21:20 pm,B,M,0,25,back,0,-1,0,N,N,N,2000 Block of Dickenson St.,POINT (-75.178 39.933025),13
17,201517021330,0411,05/13/2015 12:00:00 AM,23:57 pm,B,M,0,48,legs,0,-1,0,N,N,N,1200 Block of S. 19th St.,POINT (-75.175202 39.937007),13
17,201517024172,0111,05/28/2015 12:00:00 AM,21:56 pm,A,M,0,47,multi,0,-1,-1,N,N,N,1600 Block of S. 18th St.,POINT (-75.174927 39.930822),13
17,201517025748,0111,06/06/2015 12:00:00 AM,14:05 pm,B,M,0,43,abdomen,0,-1,-1,N,N,N,2300 Block of Oakford St,POINT (-75.182068 39.937115),13
17,201517025829,0411,06/06/2015 12:00:00 AM,21:48 pm,B,M,0,24,multi,0,-1,0,N,N,N,1300 Block of S. 24th St.,POINT (-75.18398 39.936221),13
17,201517027366,0411,06/15/2015 12:00:00 AM,17:21 pm,W,M,0,28,leg,0,-1,0,N,N,N,2000 Block of Dickinson St.,POINT (-75.178684 39.933117),13
17,201517028375,0411,06/20/2015 12:00:00 AM,19:04 pm,B,M,0,22,back,0,-1,0,N,N,N,1700 Block of Federal St.,POINT (-75.172638 39.936553),13
17,201517030657,0411,07/02/2015 12:00:00 AM,00:13 am,B,M,0,17,leg,0,-1,0,N,N,N,1700 Block of S. 29th St.,POINT (-75.193166 39.932343),13
17,201517031674,0411,07/06/2015 12:00:00 AM,23:10 pm,B,M,0,06,foot,0,-1,0,N,N,N,1800 Block of S. 31st St.,POINT (-75.196484 39.931344),13
17,201517031679,0000,07/07/2015 12:00:00 AM,00:07 am,B,M,0,40,legs,0,-1,0,N,N,N,1200 Block of S. 28th St.,POINT (-75.190291 39.938144),13
14,201514064674,0300,08/11/2015 12:00:00 AM,15:13 pm,B,M,0,39,neck,0,-1,0,N,N,N,2400 Block of 78th Ave.,POINT (-75.1595 40.071301),10
14,201514064691,0300,08/11/2015 12:00:00 AM,15:13 pm,B,F,0,26,leg,0,-1,0,N,N,N,2400 Block of 78th Ave.,POINT (-75.1595 40.071301),10
14,201514064890,0411,08/12/2015 12:00:00 AM,00:47 am,B,M,0,35,stomach,0,-1,0,N,N,N,5500 Block of Crowson St.,POINT (-75.161755 40.042949),10
03,201503007719,0300,02/06/2015 12:00:00 AM,01:14 am,B,M,0,32,shoulder,0,-1,0,N,N,N,800 Block of Winton St.,POINT (-75.159954 39.922248),3
06,201506033380,3006,07/17/2015 12:00:00 AM,18:59 pm,W,M,0,34,chest,0,-1,0,Y,Y,N,700 Block of N. 8th St.,POINT (-75.151216 39.965045),5
06,201506033453,0411,07/18/2015 12:00:00 AM,03:35 am,B,M,0,31,back,-1,0,0,N,N,N,100 Block of S. 13th St.,POINT (-75.162058 39.949105),5
06,201506038562,0411,08/16/2015 12:00:00 AM,02:28 am,B,M,0,24,back,0,-1,0,N,N,N,800 Block of N. Broad St.,POINT (-75.159817 39.969475),5
06,201506031477,3006,07/07/2015 12:00:00 AM,13:34 pm,W,M,0,29,leg,0,-1,0,N,N,N,0 Block of N. Independence hall,POINT (-75.150399 39.950885),5
06,201506039839,0411,08/23/2015 12:00:00 AM,02:14 am,B,M,0,27,multi,0,-1,0,N,N,N,1300 Block of Parrish St.,POINT (-75.159244 39.968858),5
06,201506039870,0411,08/23/2015 12:00:00 AM,02:14 am,B,M,0,23,hand,0,-1,0,N,N,N,1300 Block of Parrish St.,POINT (-75.159244 39.968858),5
06,201506045700,0411,09/26/2015 12:00:00 AM,01:45 am,B,M,0,29,leg,0,-1,0,N,N,N,1000 Block of Sansom St.,POINT (-75.157586 39.949259),5
06,201506046310,0411,09/30/2015 12:00:00 AM,21:40 pm,W,M,-1,23,multi,0,-1,0,N,N,N,600 Block of N. 10th St.,POINT (-75.154362 39.962641),5
07,201507036376,0111,03/27/2015 12:00:00 AM,18:00 pm,W,M,0,69,head,0,-1,-1,N,N,N,2000 Block of Gorman St.,POINT (-75.014896 40.096753),6
08,201508001106,0300,01/09/2015 12:00:00 AM,01:21 am,W,M,0,26,multi,0,-1,0,N,N,N,4300 Block of Byberry Rd,POINT (-74.964763 40.082301),7
06,201506057194,0300,12/06/2015 12:00:00 AM,17:00 pm,B,M,0,25,leg,0,-1,0,N,N,N,100 Block of N. 10th St.,POINT (-75.156342 39.953572),5
08,201508019951,0411,05/24/2015 12:00:00 AM,22:37 pm,B,M,0,50,leg,-1,0,0,N,N,N,3800 Block of Woodhaven Rd.,POINT (-74.975476 40.089843),7
08,201508027807,0117,07/22/2015 12:00:00 AM,06:30 am,B,M,0,27,multi,-1,0,-1,Y,N,Y,800 Block of Riverside Dr.,POINT (-74.986183 40.096802),7
08,201508041799,0111,11/02/2015 12:00:00 AM,20:35 pm,B,M,0,21,chest,0,-1,-1,N,N,N,1000 Block of5 E. Keswick St.,POINT (-74.984826 40.078167),7
09,201509032921,0411,08/02/2015 12:00:00 AM,01:49 am,B,M,0,38,multi,0,-1,0,N,N,N,200 Block of N. Broad St.,POINT (-75.162681 39.95716),8
09,201509047242,0111,11/06/2015 12:00:00 AM,14:40 pm,W,F,-1,32,head,0,-1,-1,N,N,N,800 Block of Lemon Hill Drive,POINT (-75.188577 39.970935),8
09,201509047293,0111,11/06/2015 12:00:00 AM,14:40 pm,B,M,0,25,head,0,-1,-1,N,N,N,800 Block of Lemon Hill Drive,POINT (-75.188577 39.970935),8
09,201509048580,0411,11/15/2015 12:00:00 AM,02:35 am,B,M,0,24,multi,0,-1,0,N,N,N,1600 Block of Swain St.,POINT (-75.164685 39.9679),8
12,201512000146,0411,01/01/2015 12:00:00 AM,13:41 pm,B,M,0,24,head-m,0,-1,0,N,N,N,6600 Block of Dicks Ave.,POINT (-75.22952 39.918399),9
12,201512000854,0401,01/04/2015 12:00:00 AM,19:10 pm,B,M,0,23,multi,0,-1,0,N,N,N,1100 Block of S. Frazier St.,POINT (-75.234502 39.943996),9
12,201512001566,0111,01/07/2015 12:00:00 AM,13:59 pm,B,M,0,18,multi,0,-1,-1,N,N,N,6100 Block of Glenmore Ave.,POINT (-75.228209 39.926434),9
12,201512001874,0111,01/08/2015 12:00:00 AM,21:00 pm,B,M,0,26,chest,0,-1,-1,N,N,N,5600 Block of Baltimore Ave.,POINT (-75.236791 39.946543),9
12,201512002152,0111,01/10/2015 12:00:00 AM,00:34 am,B,M,0,24,chest,0,-1,-1,N,N,N,1900 Block of S. 56th St.,POINT (-75.223011 39.935466),9
12,201512003006,0411,01/13/2015 12:00:00 AM,18:30 pm,B,M,0,20,leg,0,-1,0,N,N,N,5500 Block of Chester Ave.,POINT (-75.224271 39.938703),9
12,201512003803,0111,01/16/2015 12:00:00 AM,18:53 pm,B,M,0,48,multi,0,-1,-1,N,N,N,7100 Block of Theodore St.,POINT (-75.238677 39.915043),9
12,201512007367,0411,01/31/2015 12:00:00 AM,00:17 am,B,M,0,25,multi,0,-1,0,N,N,N,5900 Block of Chester Ave.,POINT (-75.231484 39.933622),9
12,201512006765,0111,01/28/2015 12:00:00 AM,15:43 pm,B,F,0,36,head,-1,0,-1,N,N,N,2600 Block of S. Muhlfeld St.,POINT (-75.236715 39.914951),9
12,201512008156,0411,02/03/2015 12:00:00 AM,01:25 am,B,M,0,22,chest,0,-1,0,N,N,N,6500 Block of Paschall Ave.,POINT (-75.23424 39.923851),9
12,201512008973,0111,02/05/2015 12:00:00 AM,23:59 pm,B,M,0,51,multi,0,-1,-1,N,N,N,1400 Block of S. Paxon St.,POINT (-75.216354 39.93936),9
12,201512009084,0411,02/06/2015 12:00:00 AM,12:17 pm,B,M,0,42,leg,0,-1,0,N,N,N,5800 Block of Springfield Ave.,POINT (-75.230761 39.936079),9
12,201512009738,0350,02/08/2015 12:00:00 AM,23:01 pm,B,F,0,30,multi,-1,0,0,N,N,N,5800 Block of Fernwood St.,POINT (-75.239254 39.943877),9
12,201512009741,0350,02/08/2015 12:00:00 AM,23:01 pm,B,M,0,36,hand,-1,0,0,N,N,N,5800 Block of Fernwood St.,POINT (-75.239254 39.943877),9
12,201512009746,0118,02/08/2015 12:00:00 AM,23:01 pm,B,M,0,37,multi,-1,0,-1,N,N,N,"500 Block of S,. Yewdall St.",POINT (-75.230908 39.952508),14
12,201512012883,0111,02/19/2015 12:00:00 AM,11:12 am,B,M,0,25,head,-1,0,-1,N,N,N,1300 Block of S. 53rd St.,POINT (-75.22276 39.941605),9
12,201512014758,0388,02/26/2015 12:00:00 AM,01:45 am,B,M,0,32,head,0,-1,0,N,N,N,6700 Block of Guyer Ave.,POINT (-75.229634 39.91759),9
12,201512017094,0411,03/07/2015 12:00:00 AM,01:50 am,B,M,0,24,leg,-1,0,0,N,N,N,2200 Block of S. Felton St;,POINT (-75.230329 39.927164),9
12,201512017443,0411,03/08/2015 12:00:00 AM,12:57 pm,B,M,0,21,multi,0,-1,0,N,N,N,2600 Block of S. 66th St.,POINT (-75.22877 39.91904),9
12,201512017038,0411,03/06/2015 12:00:00 AM,20:56 pm,B,M,0,30,buttocks,0,-1,0,N,N,N,2200 Block of S. Felton St.,POINT (-75.231145 39.927735),9
12,201512017734,0411,03/09/2015 12:00:00 AM,13:58 pm,B,M,0,21,leg,0,-1,0,N,N,N,6100 Block of Elmwood Ave.,POINT (-75.224822 39.926022),9
12,201512020580,3006,03/19/2015 12:00:00 AM,15:40 pm,B,M,0,20,stomach,-1,0,0,N,N,N,5500 Block of Lindbergh Blvd,POINT (-75.216798 39.931842),9
12,201512022929,0411,03/27/2015 12:00:00 AM,23:45 pm,B,M,0,22,leg,0,-1,0,N,N,N,6500 Block of Elmwood Ave.,POINT (-75.23033 39.922154),9
12,201512022930,0411,03/27/2015 12:00:00 AM,23:45 pm,B,M,0,28,leg,0,-1,0,N,N,N,6500 Block of Elmwood Ave.,POINT (-75.23033 39.922154),9
12,201512023262,0411,03/29/2015 12:00:00 AM,05:10 am,B,M,0,23,hip,0,-1,0,N,N,N,6200 Block of Dickens Ave.,POINT (-75.225573 39.924334),9
12,201512024681,3006,04/02/2015 12:00:00 AM,17:11 pm,B,M,0,53,hand,-1,0,0,N,N,N,2500 Block of Holbrook St.,POINT (-75.237336 39.916199),9
12,201512025238,0411,04/04/2015 12:00:00 AM,03:34 am,B,M,0,20,hip,0,-1,0,N,N,N,6400 Block of Glenmore St.,POINT (-75.230896 39.924518),9
12,201512030511,0411,04/22/2015 12:00:00 AM,11:20 am,B,M,0,39,multi,0,-1,0,N,N,N,2000 Block of S. 60th St.,POINT (-75.230279 39.932521),9
12,201512033949,0411,05/03/2015 12:00:00 AM,23:14 pm,B,M,0,19,leg,0,-1,0,N,N,N,1500 Block of S Lindenwood St.,POINT (-75.217846 39.938344),9
12,201512027605,0411,04/12/2015 12:00:00 AM,17:42 pm,B,M,0,27,chest,0,-1,0,N,N,N,1500 Block of S.55th St.,POINT (-75.223532 39.938151),9
12,201512027832,0411,04/13/2015 12:00:00 AM,13:22 pm,B,M,0,21,back,0,-1,0,N,N,N,6700 Block of Elmwwod Ave.,POINT (-75.232868 39.920362),9
12,201512034507,0411,05/05/2015 12:00:00 AM,21:20 pm,B,M,0,40,leg,0,-1,0,N,N,N,5400 Block of Lindbergh Blvd,POINT (-75.216122 39.932601),9
12,201512034516,3006,05/05/2015 12:00:00 AM,21:20 pm,B,M,0,28,abdomen,0,-1,0,N,N,N,5400 Block of Lindbergh Blvd,POINT (-75.216122 39.932601),9
12,201512038560,0000,05/19/2015 12:00:00 AM,02:33 pm,B,M,0,23,legf,0,-1,0,N,N,N,5700 Block of Hatfield St.,POINT (-75.233593 39.941155),9
12,201512038560,0111,05/19/2015 12:00:00 AM,02:33 pm,B,M,0,35,multi,0,-1,-1,N,N,N,5700 Block of Hadfield St.,POINT (-75.233593 39.941155),9
01,201501006388,0111,02/22/2015 12:00:00 AM,11:40 am,B,M,0,54,multi,-1,0,-1,N,N,N,1900 Block of S. 22nd St.,POINT (-75.182378 39.928014),1
01,201501008891,0411,03/14/2015 12:00:00 AM,23:34 pm,B,M,0,21,multi,0,-1,0,N,N,N,1800 Block of S. 23rd St.,POINT (-75.18366 39.929931),1
01,201501011181,0300,04/02/2015 12:00:00 AM,01:40 am,W,M,-1,26,leg,0,-1,0,N,N,N,2000 Block of Synder Ave.,POINT (-75.179273 39.925576),1
01,201501014058,0411,04/20/2015 12:00:00 AM,23:16 pm,B,F,0,18,shoulder,0,-1,0,N,N,N,2600 Block of Jackson St.,POINT (-75.189843 39.925682),1
01,201501014063,0411,04/20/2015 12:00:00 AM,23:16 pm,B,M,0,35,head,0,-1,0,N,N,N,2600 Block of Jackson St.,POINT (-75.189751 39.925676),1
01,201501018331,0411,05/16/2015 12:00:00 AM,21:48 pm,B,M,0,21,foot,0,-1,0,N,N,N,2700 Block of Cantrell Terrace,POINT (-75.191924 39.925602),1
01,20150102502,0111,01/22/2015 12:00:00 AM,16:22 pm,W,M,0,38,multi,0,-1,-1,N,N,N,1400 Block of Ritner St.,POINT (-75.17202 39.9208),1
01,201501033970,0411,08/17/2015 12:00:00 AM,06:36 pm,B,M,0,30,multi,0,-1,0,N,N,N,1900 Block of S. 23rd St.,POINT (-75.183945 39.928692),1
01,201501038041,3006,09/06/2015 12:00:00 AM,21:01 pm,B,F,0,38,foot,0,-1,0,N,N,N,2200 Block of S. Croskey St.,POINT (-75.183789 39.923775),1
01,201501040375,0411,09/18/2015 12:00:00 AM,08:49 pm,B,F,0,19,multi,0,-1,0,N,N,N,2700 Block of Snyder Ave,POINT (-75.191242 39.927114),1
01,201501040377,0411,09/18/2015 12:00:00 AM,08:49 pm,B,M,0,16,stomach,0,-1,0,N,N,N,2700 Block of Snyder Ave,POINT (-75.191242 39.927114),1
02,201502001240,0411,01/07/2015 12:00:00 AM,18:04 pm,W,M,-1,29,head,-1,0,0,N,N,N,6500 Block of Rising Sun Ave.,POINT (-75.093504 40.051694),2
02,201502017572,0411,03/22/2015 12:00:00 AM,11:15 pm,B,M,0,23,multi,0,-1,0,N,N,N,900 Block of Bridge St.,POINT (-75.091735 40.032165),2
02,201502025105,0300,04/22/2015 12:00:00 AM,22:27 pm,B,M,0,29,abdomen,0,-1,0,N,N,N,900 Block of Granite St.,POINT (-75.091915 40.031483),2
02,201502025314,0111,04/23/2015 12:00:00 AM,22:30 pm,A,M,0,49,shoulder,0,-1,-1,N,N,N,500 Block of Hill Creek Pk,POINT (-75.111154 40.035599),2
02,201502029653,0111,05/10/2015 12:00:00 AM,09:47 pm,B,M,0,23,hip,0,-1,-1,N,N,N,6000 Block of Colgate St.,POINT (-75.100297 40.044628),2
02,201502030070,0411,07/27/2015 12:00:00 AM,01:44 am,B,M,0,21,back,0,-1,0,N,N,N,2100 Block of Marston Terr.,POINT (-75.19187 39.9259),1
01,201501050694,0111,11/15/2015 12:00:00 AM,14:55 pm,B,M,0,18,chest,0,-1,-1,N,N,N,2200 Block of Mifflin St.,POINT (-75.182242 39.928458),1
02,201502030072,0411,07/27/2015 12:00:00 AM,01:44 am,B,M,0,20,leg,0,-1,0,N,N,N,2100 Block of Marston Terr.,POINT (-75.19187 39.9259),1
02,201502032613,0411,05/23/2015 12:00:00 AM,06:23 am,B,M,0,25,foot,0,-1,0,N,N,N,6700 Block of Castor Ave.,POINT (-75.072717 40.044266),2
02,201502033124,0411,05/25/2015 12:00:00 AM,03:30 am,W,M,-1,20,leg,0,-1,0,N,N,N,1500 Block of Longshore Ave.,POINT (-75.071476 40.04561),2
02,201502034321,0411,05/29/2015 12:00:00 AM,17:30 pm,B,M,0,20,hand,0,-1,0,N,N,N,6100 Block of Algon Ave.,POINT (-75.090406 40.040142),2
02,201502035927,0421,06/04/2015 12:00:00 AM,23:29 pm,B,M,0,33,multi,-1,0,0,Y,N,Y,6900 Block of Rising Sun Ave.,POINT (-75.088472 40.056819),2
02,201502039467,0407,06/19/2015 12:00:00 AM,20:03 pm,B,F,0,32,foot,-1,0,0,N,N,N,6000 Block of Lawndale St.,POINT (-75.097502 40.043157),2
02,201502043046,0411,07/04/2015 12:00:00 AM,21:03 pm,B,M,0,59,leg,0,-1,0,N,N,N,1300 Block of Levick St.,POINT (-75.078542 40.040169),2
18,201518053144,0411,08/14/2015 12:00:00 AM,11:51 pm,B,M,0,61,ankle,0,-1,0,N,N,N,5500 Block of Larchwood St.,POINT (-75.232843 39.952835),14
18,201518056120,0421,08/26/2015 12:00:00 AM,06:02 am,B,M,0,22,stomach,0,-1,0,Y,Y,N,100 Block of S. 61st St.,POINT (-75.243291 39.959302),14
18,201518056562,0300,08/27/2015 12:00:00 AM,21:12 pm,B,M,0,47,leg,0,-1,0,N,N,N,5900 Block of Christian St.,POINT (-75.242791 39.949306),14
18,201518057426,0411,08/30/2015 12:00:00 AM,10:40 pm,B,M,0,28,chest,0,-1,0,N,N,N,500 Block of S. 52nd St.,POINT (-75.226683 39.951625),14
18,201518057449,0411,08/30/2015 12:00:00 AM,10:40 pm,B,M,0,22,hand,0,-1,0,N,N,N,500 Block of S. 52nd St.,POINT (-75.226683 39.951625),14
18,201518057913,0111,09/01/2015 12:00:00 AM,11:37 pm,B,M,0,26,chest,0,-1,-1,N,N,N,6100 Block of Market st,POINT (-75.242766 39.962173),14
18,201518057939,0000,09/01/2015 12:00:00 AM,11:37 pm,B,M,0,36,buttocks,0,-1,0,N,N,N,6100 Block of Market st,POINT (-75.242766 39.962173),14
18,201518059312,0411,09/06/2015 12:00:00 AM,22:08 pm,B,M,0,15,multi,0,-1,0,N,N,N,500 Block of S. 56th St.,POINT (-75.234592 39.953),14
