OBJECTID,CRN,CRASH_YEAR,UNIT_NUM,VEH_TYPE,BODY_TYPE,VEH_MOVEMENT,TRAVEL_SPD,VEHICLE_FAILURE
53895,2013055879,2013,1,1,4,1,25,0
53896,2013055880,2013,1,6,15,2,999,0
53897,2013055880,2013,2,6,15,3,0,0
53898,2013055881,2013,1,1,9,1,999,0
53899,2013055881,2013,2,1,4,6,0,0
53900,2013055881,2013,3,1,4,6,0,0
53901,2013055881,2013,4,1,4,6,0,0
53902,2013055881,2013,5,1,4,6,0,0
53903,2013055881,2013,6,1,4,6,0,0
53904,2013055882,2013,1,1,4,1,999,0
53905,2013055883,2013,1,1,4,1,25,0
53906,2013055883,2013,2,1,4,1,25,0
53907,2013055884,2013,1,7,12,1,30,0
53908,2013055884,2013,2,4,51,1,25,0
53909,2013055885,2013,1,1,4,1,25,0
53910,2013055885,2013,2,7,41,1,25,0
53911,2013055886,2013,1,1,4,1,999,0
53912,2013055886,2013,2,1,5,2,999,0
53913,2013055886,2013,3,4,15,2,999,0
53914,2013055887,2013,1,1,5,15,999,0
53915,2013055887,2013,2,3,69,1,999,0
53916,2013055887,2013,3,1,4,3,0,0
53917,2013055888,2013,1,1,4,1,999,0
53918,2013055888,2013,2,1,4,6,0,0
53919,2013055888,2013,3,1,4,6,0,0
53920,2013055889,2013,1,6,15,1,999,0
53921,2013055889,2013,2,,,,,0
53922,2013055890,2013,1,,,,,0
53923,2013055890,2013,2,1,4,1,99,0
53924,2013055891,2013,1,1,9,1,999,0
53925,2013055891,2013,2,,,,,0
53926,2013055892,2013,1,1,4,1,999,0
53927,2013055892,2013,2,7,41,1,999,0
53928,2013055893,2013,1,6,15,1,30,0
53929,2013055893,2013,2,4,15,3,0,0
53930,2013055893,2013,3,1,4,3,0,0
53931,2013055894,2013,1,1,9,1,20,0
53932,2013055894,2013,2,,,,,0
53933,2013055895,2013,1,1,9,1,25,0
53934,2013055895,2013,2,,,,,0
53935,2013055896,2013,1,1,4,1,25,0
53936,2013055896,2013,2,1,4,1,25,0
53937,2013055897,2013,1,1,2,99,999,0
53938,2013055897,2013,2,,,,,0
53939,2013055898,2013,1,1,4,13,999,0
53940,2013055898,2013,2,1,4,1,999,0
53941,2013055899,2013,1,1,4,1,999,0
53942,2013055899,2013,2,1,4,3,0,0
53943,2013055900,2013,1,1,2,1,999,0
53944,2013055900,2013,2,6,19,1,999,0
53945,2013055901,2013,1,6,15,1,999,0
53946,2013055901,2013,2,1,4,1,999,0
53947,2013055902,2013,1,1,4,1,999,0
53948,2013055902,2013,2,6,15,1,999,0
53949,2013055903,2013,1,7,49,1,999,0
53950,2013055903,2013,2,20,,1,999,0
53951,2013055904,2013,1,1,4,1,10,0
53952,2013055904,2013,2,1,4,3,0,0
53953,2013055905,2013,1,1,4,1,999,0
53954,2013055905,2013,2,1,2,1,999,0
53955,2013055906,2013,1,1,4,12,999,0
53956,2013055906,2013,2,1,15,1,999,0
53957,2013055907,2013,1,4,51,12,999,0
53958,2013055907,2013,2,2,29,4,999,0
53959,2013055908,2013,1,7,69,1,999,0
53960,2013055908,2013,2,,,,,0
53961,2013055909,2013,1,1,4,12,10,0
53962,2013055909,2013,2,,,,,0
53963,2013055910,2013,1,6,41,12,999,0
53964,2013055910,2013,2,1,4,1,999,0
53965,2013055911,2013,1,1,4,1,999,0
53966,2013055912,2013,1,2,29,1,999,0
53967,2013055912,2013,2,1,4,6,0,0
53968,2013055913,2013,1,1,9,99,999,0
53969,2013055913,2013,2,1,5,1,999,0
53970,2013055914,2013,1,1,4,1,999,0
53971,2013055914,2013,2,4,51,3,0,0
53972,2013055914,2013,3,6,15,3,0,0
53973,2013055915,2013,1,1,4,12,999,0
53974,2013055915,2013,2,1,4,1,999,0
53975,2013055915,2013,3,1,4,1,999,0
53976,2013055916,2013,1,1,9,12,999,0
53977,2013055916,2013,2,,,,,0
53978,2013055917,2013,1,4,15,1,999,0
53979,2013055917,2013,2,1,4,6,0,0
53980,2013055918,2013,1,1,4,1,35,0
53981,2013055918,2013,2,1,4,15,35,0
53982,2013055919,2013,1,13,24,1,999,0
53983,2013055919,2013,2,1,4,1,999,0
53984,2013055921,2013,1,99,,99,999,0
53985,2013055921,2013,2,,,,,0
53986,2013055922,2013,1,4,15,1,25,0
53987,2013055922,2013,2,1,4,1,25,0
53988,2013055922,2013,3,1,3,6,0,0
53989,2013055923,2013,1,1,12,1,25,0
53990,2013055923,2013,2,4,41,1,25,0
53991,2013055925,2013,1,1,4,1,999,0
53992,2013055925,2013,2,,,,,0
53993,2013055926,2013,1,1,4,1,999,0
53994,2013055926,2013,2,5,75,6,0,0
53995,2013055926,2013,3,1,12,6,0,0
53996,2013055927,2013,1,7,12,15,999,0
53997,2013055927,2013,2,6,15,1,999,0
53998,2013055928,2013,1,99,,4,999,0
53999,2013055928,2013,2,1,4,1,25,0
54000,2013055929,2013,1,20,,1,999,0
55001,2013065375,2013,2,1,4,1,999,0
55002,2013065376,2013,1,1,4,1,999,0
55003,2013065376,2013,2,1,4,1,999,0
55004,2013065377,2013,1,6,15,1,999,0
55005,2013065377,2013,2,1,4,12,999,0
55006,2013065378,2013,1,1,4,99,15,0
55007,2013065378,2013,2,2,28,99,999,0
55008,2013065378,2013,3,2,28,99,999,0
55009,2013065379,2013,1,1,4,1,999,0
55010,2013065379,2013,2,1,4,12,999,0
55011,2013065380,2013,1,99,,1,999,0
55012,2013065380,2013,2,1,4,1,999,0
55013,2013065381,2013,1,1,4,1,999,0
55014,2013065381,2013,2,1,1,3,0,0
55015,2013065381,2013,3,6,15,3,0,0
55016,2013065383,2013,1,6,15,2,999,0
55017,2013065383,2013,2,1,4,2,999,0
55018,2013065383,2013,3,4,41,3,0,0
55019,2013065384,2013,1,13,24,1,999,0
55020,2013065384,2013,2,1,2,12,999,0
55021,2013065385,2013,1,1,12,1,25,0
55022,2013065385,2013,2,1,9,1,5,0
55023,2013065386,2013,1,1,4,1,5,0
55024,2013065386,2013,2,20,,10,999,0
55025,2013065387,2013,1,1,4,1,999,0
55026,2013065387,2013,2,6,15,2,5,0
55027,2013065388,2013,1,6,15,1,999,0
55028,2013065388,2013,2,6,15,12,999,0
55029,2013065389,2013,1,6,15,1,999,0
55030,2013065389,2013,2,4,15,1,999,0
55031,2013065390,2013,1,1,4,99,15,0
55032,2013065390,2013,2,1,4,3,0,0
55033,2013065390,2013,3,6,15,6,0,0
55034,2013065391,2013,1,1,9,1,35,0
55035,2013065391,2013,2,,,,,0
55036,2013065392,2013,1,1,4,1,999,0
55037,2013065392,2013,2,6,15,1,25,0
55038,2013065394,2013,1,7,12,12,10,0
55039,2013065394,2013,2,4,51,1,30,0
55040,2013065395,2013,1,6,15,1,25,1
55041,2013065395,2013,2,1,4,2,20,1
55042,2013065396,2013,1,1,4,1,999,0
55043,2013065396,2013,2,4,51,3,0,0
55044,2013065396,2013,3,6,15,3,0,0
55045,2013065397,2013,1,1,4,12,999,0
55046,2013065397,2013,2,,,,,0
55047,2013065398,2013,1,4,15,1,999,0
55048,2013065398,2013,2,7,41,11,999,0
55049,2013065400,2013,1,4,69,1,999,0
55050,2013065400,2013,2,1,4,10,999,0
55051,2013065401,2013,1,6,19,15,999,0
55052,2013065401,2013,2,6,15,1,999,0
55053,2013065401,2013,3,1,4,6,0,0
55054,2013065401,2013,4,1,4,6,0,0
55055,2013065401,2013,5,1,4,6,0,0
55056,2013065402,2013,1,1,4,1,999,0
55057,2013065402,2013,2,1,2,1,999,0
55058,2013065403,2013,1,1,12,1,999,0
55059,2013065403,2013,2,7,41,1,999,0
55060,2013065404,2013,1,1,4,1,999,0
55061,2013065404,2013,2,1,2,6,0,0
55062,2013065404,2013,3,6,15,6,0,0
55063,2013065405,2013,1,1,2,12,999,0
55064,2013065405,2013,2,,,,,0
55065,2013065406,2013,1,4,41,1,999,0
55066,2013065406,2013,2,,,,,0
55067,2013065407,2013,1,7,12,1,999,0
55068,2013065407,2013,2,1,4,2,999,0
55069,2013065408,2013,1,1,4,1,999,0
55070,2013065408,2013,2,1,15,1,999,0
55071,2013065409,2013,1,1,2,1,999,0
55072,2013065409,2013,2,1,4,1,999,0
55073,2013065410,2013,1,99,,99,999,0
55074,2013065410,2013,2,1,4,1,999,0
55075,2013065411,2013,1,1,4,1,999,0
55076,2013065411,2013,2,20,,1,999,0
55077,2013065412,2013,1,1,4,1,5,0
55078,2013065412,2013,2,,,,,0
55079,2013065413,2013,1,1,4,1,25,0
55080,2013065413,2013,2,,,,,0
55081,2013065414,2013,1,1,4,10,999,0
55082,2013065414,2013,2,20,,1,999,0
55083,2013065415,2013,1,1,4,1,999,0
55084,2013065415,2013,2,6,15,3,0,0
55085,2013065416,2013,1,1,4,1,999,0
55086,2013065416,2013,2,1,4,1,999,0
55087,2013065427,2013,1,1,12,1,999,0
55088,2013065427,2013,2,1,15,1,999,0
55089,2013065428,2013,1,1,4,1,40,0
55090,2013065428,2013,2,1,4,1,10,0
55091,2013065430,2013,1,1,4,16,999,0
55092,2013065431,2013,1,1,15,1,20,0
55093,2013065431,2013,2,6,15,1,20,0
55094,2013065432,2013,1,1,4,15,999,0
55095,2013065432,2013,2,1,4,1,999,0
55096,2013065433,2013,1,4,15,1,999,0
55097,2013065433,2013,2,1,4,12,999,0
55098,2013065434,2013,1,1,4,12,999,0
55099,2013065434,2013,2,2,28,1,999,0
55100,2013065435,2013,1,1,2,1,999,0
55101,2013065435,2013,2,6,15,12,999,0
55102,2013065435,2013,3,6,15,1,999,0
55103,2013065435,2013,4,1,4,6,0,0
55104,2013065436,2013,1,4,69,1,999,0
55105,2013065437,2013,1,20,,1,999,0
55106,2013065437,2013,2,1,4,13,5,0
55107,2013065438,2013,1,1,4,1,999,0
55108,2013065439,2013,1,1,2,16,999,0
55109,2013065440,2013,1,6,15,16,999,0
55110,2013065441,2013,1,1,4,1,999,0
55111,2013065441,2013,2,,,,,0
55112,2013065442,2013,1,1,4,12,999,0
55113,2013065442,2013,2,6,15,1,999,0
55114,2013065443,2013,1,1,4,12,999,0
55115,2013065443,2013,2,1,4,1,999,0
55116,2013065444,2013,1,1,4,1,999,0
55117,2013065444,2013,2,1,4,99,999,0
55118,2013065445,2013,1,1,4,3,0,0
55119,2013065445,2013,2,20,,1,999,0
55120,2013065445,2013,3,6,15,6,0,0
55121,2013065446,2013,1,1,4,1,999,0
55122,2013065446,2013,2,,,,,0
55123,2013065446,2013,3,,,,,0
55124,2013065447,2013,1,1,3,1,20,0
55125,2013065447,2013,2,,,,,0
55126,2013065448,2013,1,1,4,1,999,0
55127,2013065448,2013,2,1,4,1,999,0
55128,2013065448,2013,3,1,4,1,999,0
55129,2013065449,2013,1,1,9,1,999,0
55130,2013065449,2013,2,,,,,0
55131,2013065450,2013,1,1,9,1,5,0
55132,2013065450,2013,2,1,4,1,25,0
55133,2013065450,2013,3,1,4,6,0,0
55134,2013065450,2013,4,1,6,6,0,0
55135,2013065450,2013,5,1,4,6,0,0
55136,2013065451,2013,1,1,4,1,999,0
55137,2013065451,2013,2,1,4,1,999,0
55138,2013065452,2013,1,1,4,1,999,0
55139,2013065452,2013,2,7,12,1,999,0
55140,2013065453,2013,1,1,4,17,25,0
55141,2013065454,2013,1,1,4,1,20,0
55142,2013065454,2013,2,20,,1,999,0
55143,2013065455,2013,1,1,4,1,999,0
55144,2013065455,2013,2,1,15,2,999,0
55145,2013065456,2013,1,6,15,1,999,0
55146,2013065456,2013,2,1,4,1,999,0
55147,2013065459,2013,1,4,15,1,25,1
55148,2013065459,2013,2,1,15,1,15,1
55149,2013065459,2013,3,1,4,6,0,1
55150,2013065459,2013,4,7,12,6,0,1
55151,2013065460,2013,1,1,15,14,5,0
55152,2013065460,2013,2,,,,,0
55153,2013065460,2013,3,,,,,0
55154,2013065461,2013,1,6,15,1,999,0
55155,2013065461,2013,2,1,4,6,0,0
55156,2013065461,2013,3,1,2,6,0,0
55157,2013065462,2013,1,1,4,10,25,0
55158,2013065462,2013,2,,,,,0
55159,2013065463,2013,1,1,4,16,999,0
55160,2013065464,2013,1,1,9,1,999,0
55161,2013065465,2013,1,7,41,1,999,0
55162,2013065465,2013,2,,,,,0
55163,2013065466,2013,1,1,4,1,999,0
55164,2013065466,2013,2,6,15,1,999,0
55165,2013065467,2013,1,1,4,1,999,0
55166,2013065467,2013,2,1,4,3,0,0
55167,2013065467,2013,3,6,15,3,0,0
55168,2013065469,2013,1,1,4,15,999,0
55169,2013065469,2013,2,3,39,1,999,0
55170,2013065470,2013,1,1,4,17,999,0
55171,2013065472,2013,1,6,15,1,999,0
55172,2013065472,2013,2,1,4,5,999,0
55173,2013065473,2013,1,1,4,1,999,0
55174,2013065473,2013,2,1,4,1,999,0
55175,2013065474,2013,1,4,69,1,10,0
55176,2013065474,2013,2,1,4,3,10,0
55177,2013065475,2013,1,1,1,2,999,0
55178,2013065475,2013,2,,,,,0
55179,2013065476,2013,1,1,4,99,999,0
55180,2013065476,2013,2,1,4,99,5,0
55181,2013065476,2013,3,1,4,6,0,0
55182,2013065476,2013,4,1,2,6,0,0
55183,2013065476,2013,5,1,4,6,0,0
55184,2013065476,2013,6,1,4,6,0,0
55185,2013065476,2013,7,6,15,6,0,0
55186,2013065477,2013,1,1,4,12,2,0
55187,2013065477,2013,2,20,,1,999,0
55188,2013065478,2013,1,1,4,1,999,0
55189,2013065478,2013,2,1,4,1,999,0
55190,2013065479,2013,1,1,2,1,999,0
55191,2013065479,2013,2,,,,,0
55192,2013065480,2013,1,1,4,1,999,0
55193,2013065480,2013,2,1,4,1,999,0
55194,2013065481,2013,1,1,4,1,25,0
55195,2013065481,2013,2,,,,,0
55196,2013065482,2013,1,1,4,1,999,0
55197,2013065482,2013,2,20,,1,999,0
55198,2013065483,2013,1,4,41,1,999,1
55199,2013065483,2013,2,4,51,6,0,1
55200,2013065483,2013,3,1,4,6,0,1
55201,2013065483,2013,4,1,9,6,0,1
55202,2013065485,2013,1,1,9,12,999,0
55203,2013065485,2013,2,1,4,1,999,0
55204,2013065486,2013,1,1,4,12,999,0
55205,2013065487,2013,1,1,4,8,999,0
55206,2013065487,2013,2,4,51,6,0,0
55207,2013065487,2013,3,6,15,6,0,0
55208,2013065488,2013,1,1,4,1,999,0
55209,2013065488,2013,2,,,,,0
55210,2013065489,2013,1,1,4,17,20,0
55211,2013065489,2013,2,20,,12,999,0
55212,2013065490,2013,1,4,41,1,30,0
55213,2013065490,2013,2,1,4,1,15,0
55214,2013065490,2013,3,1,4,1,5,0
55215,2013065491,2013,1,1,4,1,35,0
55216,2013065492,2013,1,4,15,1,999,0
55217,2013065492,2013,2,6,15,6,0,0
55218,2013065493,2013,1,4,51,4,45,0
55219,2013065493,2013,2,3,39,3,0,0
55220,2013065494,2013,1,6,19,1,99,0
55221,2013065494,2013,2,20,,1,999,0
55222,2013065495,2013,1,99,,1,999,0
55223,2013065495,2013,2,,,,,0
55224,2013065496,2013,1,4,15,1,999,0
55225,2013065496,2013,2,6,15,1,999,0
55226,2013065497,2013,1,20,,1,999,0
55227,2013065497,2013,2,1,4,1,999,0
55228,2013065498,2013,1,1,4,12,999,0
55229,2013065498,2013,2,1,5,1,999,0
55230,2013065499,2013,1,1,4,1,999,0
55231,2013065499,2013,2,1,4,11,999,0
55232,2013065499,2013,3,4,41,3,0,0
55233,2013065501,2013,1,6,15,1,30,0
55234,2013065501,2013,2,1,4,3,0,0
55235,2013065502,2013,1,1,9,15,,0
55236,2013065502,2013,2,1,2,1,999,0
55237,2013065503,2013,1,1,4,17,999,0
55238,2013065504,2013,1,6,15,1,35,0
55239,2013065504,2013,2,7,12,3,0,0
55240,2013065505,2013,1,1,5,1,99,0
55241,2013065505,2013,2,1,4,1,99,0
55242,2013065505,2013,3,6,15,1,99,0
55243,2013065506,2013,1,1,4,1,999,0
55244,2013065506,2013,2,1,4,1,999,0
55245,2013065507,2013,1,1,4,5,5,0
55246,2013065507,2013,2,3,39,1,5,0
55247,2013065508,2013,1,1,9,4,999,0
55248,2013065508,2013,2,20,,1,999,0
55249,2013065509,2013,1,1,4,1,999,0
55250,2013065509,2013,2,1,4,12,999,0
55251,2013065510,2013,1,4,41,1,999,0
55252,2013065510,2013,2,4,41,4,999,0
55253,2013065511,2013,1,1,4,12,999,0
55254,2013065511,2013,2,1,4,12,999,0
55255,2013065512,2013,1,1,4,1,999,0
55256,2013065512,2013,2,1,4,1,999,0
55257,2013065513,2013,1,2,29,1,999,0
55258,2013065513,2013,2,6,15,1,25,0
55259,2013065514,2013,1,1,9,1,999,0
55260,2013065514,2013,2,1,4,6,0,0
55261,2013065515,2013,1,7,12,1,999,0
55262,2013065515,2013,2,4,69,1,999,0
55263,2013065516,2013,1,1,4,16,999,0
55264,2013065516,2013,2,6,15,1,999,0
55265,2013065517,2013,1,1,4,1,999,0
55266,2013065517,2013,2,1,4,15,999,0
55267,2013065518,2013,1,20,,1,999,0
55268,2013065518,2013,2,1,4,1,5,0
55269,2013065519,2013,1,4,51,1,15,0
55270,2013065519,2013,2,20,,1,999,0
55271,2013065520,2013,1,7,41,1,999,0
55272,2013065520,2013,2,1,9,1,999,0
55273,2013065521,2013,1,4,15,1,999,0
55274,2013065521,2013,2,4,69,1,999,0
55275,2013065522,2013,1,1,9,1,999,0
55276,2013065522,2013,2,4,41,12,999,0
55277,2013065523,2013,1,1,4,1,999,0
55278,2013065523,2013,2,4,51,6,0,0
55279,2013065524,2013,1,1,15,12,999,0
55280,2013065524,2013,2,1,4,12,999,0
55281,2013065525,2013,1,1,4,1,999,0
55282,2013065525,2013,2,7,12,3,0,0
55283,2013065526,2013,1,1,12,1,999,0
55284,2013065526,2013,2,6,15,1,999,0
55285,2013065526,2013,3,1,2,1,999,0
55286,2013065527,2013,1,1,4,1,999,0
55287,2013065527,2013,2,1,4,3,0,0
55288,2013065528,2013,1,1,4,1,30,0
55289,2013065528,2013,2,1,4,99,999,0
55290,2013065529,2013,1,1,4,1,999,0
55291,2013065529,2013,2,6,15,6,0,0
55292,2013065529,2013,3,1,2,6,0,0
55293,2013065530,2013,1,1,4,1,999,0
55294,2013065530,2013,2,1,4,1,999,0
55295,2013065531,2013,1,1,4,1,999,0
55296,2013065531,2013,2,,,,,0
55297,2013065532,2013,1,1,4,1,25,0
55298,2013065532,2013,2,1,15,1,10,0
55299,2013065533,2013,1,7,12,1,999,0
55300,2013065533,2013,2,1,15,3,0,0
55301,2013065534,2013,1,1,4,1,20,0
55302,2013065534,2013,2,,,,,0
55303,2013065535,2013,1,6,15,1,25,0
55304,2013065535,2013,2,,,,,0
55305,2013065536,2013,1,1,4,99,35,0
55306,2013065536,2013,2,,,,,0
55307,2013065537,2013,1,20,,1,999,0
55308,2013065537,2013,2,7,41,1,999,0
55309,2013065538,2013,1,1,4,8,999,0
55310,2013065538,2013,2,1,9,1,999,0
55311,2013065538,2013,3,6,15,6,0,0
55312,2013065538,2013,4,1,4,6,0,0
55313,2013065539,2013,1,1,3,1,999,1
55314,2013065539,2013,2,6,15,3,0,1
55315,2013065540,2013,1,1,1,1,999,0
55316,2013065540,2013,2,1,4,1,999,0
55317,2013065540,2013,3,6,15,1,999,0
55318,2013065541,2013,1,1,4,1,999,0
55319,2013065541,2013,2,1,4,6,0,0
55320,2013065542,2013,1,1,4,3,0,0
55321,2013065542,2013,2,1,4,1,999,0
55322,2013065543,2013,1,1,4,1,999,0
55323,2013065543,2013,2,1,4,12,999,0
55324,2013065543,2013,3,,,,,0
55325,2013065544,2013,1,1,4,10,3,0
55326,2013065544,2013,2,,,,,0
55327,2013065545,2013,1,1,4,1,999,0
55328,2013065545,2013,2,4,69,1,999,0
55329,2013065546,2013,1,1,4,12,999,0
55330,2013065546,2013,2,,,,,0
55331,2013065546,2013,3,,,,,0
55332,2013065548,2013,1,7,12,1,999,0
55333,2013065548,2013,2,,,,,0
55334,2013065549,2013,1,1,4,1,35,0
55335,2013065549,2013,2,1,4,1,15,0
55336,2013065549,2013,3,6,15,3,0,0
55337,2013065550,2013,1,6,15,13,999,0
55338,2013065550,2013,2,2,28,1,999,0
55339,2013065551,2013,1,1,4,1,999,0
55340,2013065551,2013,2,,,,,0
55341,2013065552,2013,1,6,15,10,999,0
55342,2013065552,2013,2,,,,,0
55343,2013065553,2013,1,1,4,12,10,0
55344,2013065553,2013,2,1,2,1,20,0
55345,2013065554,2013,1,1,4,1,999,0
55346,2013065554,2013,2,4,69,1,999,0
55347,2013065555,2013,1,1,4,1,999,0
55348,2013065555,2013,2,6,15,6,0,0
55349,2013065556,2013,1,6,15,1,999,0
55350,2013065556,2013,2,1,4,1,999,0
55351,2013065557,2013,1,1,4,16,999,0
55352,2013065558,2013,1,1,4,7,20,1
55353,2013065558,2013,2,,,,,1
55354,2013065558,2013,3,4,51,6,0,1
55355,2013065559,2013,1,1,9,1,999,0
55356,2013065559,2013,2,,,,,0
55357,2013065560,2013,1,6,5,1,999,0
55358,2013065560,2013,2,6,12,6,0,0
55359,2013065561,2013,1,1,4,1,34,0
55360,2013065561,2013,2,1,9,2,3,0
55361,2013065561,2013,3,6,15,2,3,0
55362,2013065562,2013,1,1,4,1,999,0
55363,2013065562,2013,2,,,,,0
55364,2013065563,2013,1,6,15,1,999,0
55365,2013065563,2013,2,6,15,8,999,0
55366,2013065563,2013,3,1,4,8,999,0
55367,2013065564,2013,1,6,15,1,999,0
55368,2013065564,2013,2,1,2,2,999,0
55369,2013065564,2013,3,1,4,3,0,0
55370,2013065565,2013,1,1,4,14,999,0
55371,2013065565,2013,2,,,,,0
55372,2013065566,2013,1,1,6,1,999,0
55373,2013065566,2013,2,1,4,12,999,0
55374,2013065568,2013,1,1,4,1,25,0
55375,2013065568,2013,2,6,15,1,999,0
55376,2013065568,2013,3,1,4,1,30,0
55377,2013065569,2013,1,1,4,17,35,0
55378,2013065569,2013,2,1,2,16,30,0
55379,2013065570,2013,1,1,4,1,999,0
55380,2013065570,2013,2,1,4,3,0,0
55381,2013065571,2013,1,1,9,3,0,0
55382,2013065571,2013,2,6,15,12,999,0
55383,2013065572,2013,1,1,9,1,999,0
55384,2013065572,2013,2,2,29,1,999,0
55385,2013065573,2013,1,1,4,1,999,0
55386,2013065573,2013,2,6,15,1,999,0
55387,2013065574,2013,1,4,15,1,999,0
55388,2013065574,2013,2,1,4,1,10,0
55389,2013065575,2013,1,6,15,12,5,0
55390,2013065575,2013,2,,,,,0
55391,2013065576,2013,1,1,15,1,25,0
55392,2013065576,2013,2,1,15,3,0,0
55393,2013065577,2013,1,6,15,1,999,0
55394,2013065577,2013,2,6,15,6,0,0
55395,2013065577,2013,3,1,4,6,0,0
55396,2013065577,2013,4,7,12,6,0,0
55397,2013065579,2013,1,6,15,1,999,0
55398,2013065579,2013,2,1,3,1,999,0
55399,2013065579,2013,3,4,51,6,0,0
55400,2013065579,2013,4,1,4,6,0,0
55401,2013065580,2013,1,1,4,8,25,0
55402,2013065580,2013,2,4,41,6,0,0
55403,2013065581,2013,1,6,15,1,25,0
55404,2013065581,2013,2,1,4,3,0,0
55405,2013065582,2013,1,1,4,1,999,0
55406,2013065582,2013,2,4,41,1,999,0
55407,2013065583,2013,1,1,4,12,999,0
55408,2013065583,2013,2,20,,1,999,0
55409,2013065584,2013,1,4,51,1,999,0
55410,2013065584,2013,2,1,4,1,999,0
55411,2013065584,2013,3,7,12,1,999,0
55412,2013065585,2013,1,2,28,10,999,0
55413,2013065585,2013,2,7,41,12,999,0
55414,2013065586,2013,1,1,4,17,999,0
55415,2013065587,2013,1,99,,1,999,0
55416,2013065587,2013,2,,,,,0
55417,2013065588,2013,1,1,4,1,999,0
55418,2013065588,2013,2,1,4,1,999,0
55419,2013065589,2013,1,1,2,1,999,0
55420,2013065589,2013,2,4,51,1,999,0
55421,2013065590,2013,1,20,,1,999,0
55422,2013065590,2013,2,1,4,1,999,0
55423,2013065591,2013,1,1,4,16,999,0
55424,2013065591,2013,2,1,4,16,999,0
55425,2013065591,2013,3,1,4,17,999,0
55426,2013065591,2013,4,4,41,6,0,0
55427,2013065591,2013,5,6,19,6,0,0
55428,2013065591,2013,6,7,12,6,0,0
55429,2013065592,2013,1,1,4,8,999,0
55430,2013065592,2013,2,1,4,1,25,0
55431,2013065592,2013,3,99,,99,,0
55432,2013065593,2013,1,6,15,2,999,0
55433,2013065593,2013,2,4,51,3,0,0
55434,2013065668,2013,1,4,41,15,60,0
55435,2013065668,2013,2,1,2,6,0,0
55436,2013065670,2013,1,4,15,1,999,0
55437,2013065670,2013,2,4,41,1,999,0
55438,2013065671,2013,1,1,4,1,35,0
55439,2013065671,2013,2,4,51,2,20,0
55440,2013065673,2013,1,1,4,15,999,0
55441,2013065673,2013,2,1,4,3,0,0
55442,2013065674,2013,1,5,51,1,5,0
55443,2013065674,2013,2,6,15,1,5,0
55444,2013065674,2013,3,1,4,1,5,0
55445,2013065846,2013,1,1,4,15,50,0
55446,2013065846,2013,2,6,5,1,50,0
55447,2013065971,2013,1,6,15,1,999,0
55448,2013065971,2013,2,,,,,0
55449,2013065973,2013,1,1,4,16,999,0
55450,2013065974,2013,1,1,4,1,999,0
55451,2013065974,2013,2,7,12,1,999,0
55452,2013065974,2013,3,1,4,10,999,0
55453,2013065975,2013,1,6,15,15,999,0
55454,2013065975,2013,2,1,4,15,999,0
55455,2013065976,2013,1,99,,1,999,0
55456,2013065976,2013,2,,,,,0
55457,2013065977,2013,1,6,15,1,35,0
55458,2013065977,2013,2,,,,,0
55459,2013065978,2013,1,6,15,1,5,0
55460,2013065978,2013,2,7,12,2,999,0
55461,2013065979,2013,1,1,4,1,999,0
55462,2013065979,2013,2,1,2,1,999,0
55463,2013066121,2013,1,1,4,1,999,0
55464,2013066121,2013,2,6,12,2,999,0
55465,2013066122,2013,1,1,15,15,50,1
55466,2013066123,2013,1,1,15,15,65,0
55467,2013066123,2013,2,5,75,1,65,0
55468,2013066360,2013,1,1,4,1,40,0
55469,2013066360,2013,2,4,15,1,999,0
55470,2013066391,2013,1,6,15,1,999,0
55471,2013066391,2013,2,4,51,1,20,0
55472,2013066507,2013,1,1,2,1,30,0
55473,2013066507,2013,2,1,4,3,0,0
55474,2013066507,2013,3,1,4,3,0,0
55475,2013066507,2013,4,6,15,3,0,0
55476,2013066507,2013,5,1,4,3,0,0
55477,2013066656,2013,1,6,15,1,60,0
55478,2013067041,2013,1,1,4,15,76,0
55479,2013067041,2013,2,1,4,1,55,0
55480,2013067045,2013,1,7,12,1,20,0
55481,2013067045,2013,2,6,12,3,0,0
55482,2013067046,2013,1,1,4,1,999,0
55483,2013067046,2013,2,1,15,1,999,0
55484,2013067227,2013,1,1,4,16,999,0
55485,2013067227,2013,2,1,4,15,999,0
55486,2013067228,2013,1,1,4,1,65,0
55487,2013067228,2013,2,1,4,1,55,0
55488,2013067361,2013,1,1,9,1,999,0
55489,2013067395,2013,1,20,,1,999,0
55490,2013067395,2013,2,1,4,1,999,0
55491,2013067496,2013,1,6,15,1,65,0
55492,2013067497,2013,1,7,12,15,30,0
55493,2013067497,2013,2,1,4,1,20,0
55494,2013067497,2013,3,7,41,1,20,0
55495,2013067497,2013,4,6,15,1,10,0
55496,2013067500,2013,1,1,4,4,55,0
55497,2013067500,2013,2,6,15,1,55,0
55498,2013067501,2013,1,6,15,1,40,0
55499,2013067501,2013,2,1,4,3,0,0
55500,2013067501,2013,3,1,4,3,0,0
55501,2013067501,2013,4,1,4,3,0,0
55502,2013067502,2013,1,4,51,1,35,0
55503,2013067502,2013,2,6,15,1,30,0
55504,2013067538,2013,1,1,4,1,999,0
55505,2013067538,2013,2,1,4,1,999,0
55506,2013067703,2013,1,4,15,1,999,0
55507,2013067703,2013,2,5,79,1,999,0
55508,2013067750,2013,1,1,4,99,25,0
55509,2013067750,2013,2,6,6,1,25,0
