OBJECTID,CRN,CRASH_YEAR,LANE_COUNT,SPEED_LIMIT,ACCESS_CTRL,RDWY_ORIENT
68392,2014088725,2014,1,25,,W
68393,2014088726,2014,2,25,3,E
68394,2014088726,2014,1,25,,N
68395,2014088727,2014,2,25,,N
68396,2014088728,2014,3,45,3,S
68397,2014088728,2014,3,45,3,S
68398,2014088728,2014,2,25,,N
68399,2014088729,2014,2,25,,E
68400,2014088730,2014,2,25,,N
68401,2014088731,2014,3,45,3,S
68402,2014088731,2014,1,25,,E
68403,2014088732,2014,2,25,,E
68404,2014088733,2014,2,30,3,N
68405,2014088733,2014,2,25,3,W
68406,2014088733,2014,2,25,,N
68407,2014088734,2014,4,30,3,N
68408,2014088734,2014,4,30,3,S
68409,2014088734,2014,3,25,3,N
68410,2014088735,2014,2,25,,E
68411,2014088735,2014,2,25,,N
68412,2014088736,2014,2,30,3,E
68413,2014088736,2014,1,35,,N
68414,2014088737,2014,2,25,,N
68415,2014088737,2014,2,25,,E
68416,2014088738,2014,2,25,3,N
68417,2014088738,2014,2,25,3,S
68418,2014088738,2014,2,25,,U
68419,2014088739,2014,4,25,3,E
68420,2014088739,2014,2,25,,W
68421,2014088740,2014,2,25,,N
68422,2014088741,2014,1,25,,W
68423,2014088742,2014,2,30,3,S
68424,2014088743,2014,1,25,,N
68425,2014088743,2014,1,25,,E
68426,2014088744,2014,2,35,,S
68427,2014088745,2014,2,30,3,E
68428,2014088746,2014,2,30,3,E
68429,2014088746,2014,2,25,3,W
68430,2014088746,2014,1,25,,S
68431,2014088747,2014,2,25,,S
68432,2014088748,2014,2,25,3,E
68433,2014088748,2014,2,25,,N
68434,2014088749,2014,2,25,3,W
68435,2014088749,2014,2,25,,N
68436,2014088750,2014,2,35,3,E
68437,2014088750,2014,2,35,3,W
68438,2014088750,2014,2,25,,S
68439,2014088751,2014,3,40,3,N
68440,2014088752,2014,2,25,3,W
68441,2014088753,2014,3,40,3,S
68442,2014088753,2014,2,25,3,E
68443,2014088753,2014,2,25,3,W
68444,2014088754,2014,1,30,,E
68445,2014088754,2014,1,30,,N
68446,2014088755,2014,2,40,3,E
68447,2014088756,2014,2,30,3,W
68448,2014088756,2014,1,25,,S
68449,2014088757,2014,2,35,,N
68450,2014088758,2014,1,15,,N
68451,2014088758,2014,2,15,,E
68452,2014088759,2014,1,25,3,S
68453,2014088759,2014,1,25,,N
68454,2014088760,2014,1,25,,E
68455,2014088761,2014,2,25,,W
68456,2014088761,2014,2,25,,N
68457,2014088762,2014,2,25,,E
68458,2014088762,2014,2,25,,N
68459,2014088763,2014,2,25,,W
68460,2014088764,2014,4,35,,N
68461,2014088765,2014,2,35,3,E
68462,2014088765,2014,2,35,3,W
68463,2014088765,2014,2,25,,N
68464,2014088765,2014,2,25,,N
68465,2014088766,2014,1,25,,S
68466,2014088766,2014,1,25,,W
68467,2014088767,2014,3,45,3,S
68468,2014088767,2014,2,25,,W
68469,2014088768,2014,2,35,3,N
68470,2014088768,2014,2,25,3,N
68471,2014088768,2014,2,25,,N
68472,2014088769,2014,2,35,3,E
68473,2014088769,2014,2,35,3,W
68474,2014088769,2014,2,25,,N
68475,2014088770,2014,3,35,3,S
68476,2014088771,2014,2,25,3,N
68477,2014088771,2014,2,25,3,S
68478,2014088771,2014,2,25,,E
68479,2014088771,2014,2,25,,N
68480,2014088772,2014,2,35,3,N
68481,2014088772,2014,2,35,3,S
68482,2014088772,2014,2,25,,N
68483,2014088773,2014,2,30,3,E
68484,2014088773,2014,2,25,3,S
68485,2014088774,2014,2,35,,N
68486,2014088774,2014,2,35,,S
68487,2014088775,2014,4,25,3,E
68488,2014088775,2014,2,25,,S
68489,2014088776,2014,2,25,,E
68490,2014088777,2014,2,25,,N
68491,2014088778,2014,2,25,3,N
68492,2014088780,2014,2,25,,W
68493,2014088780,2014,2,25,,W
68494,2014088780,2014,2,25,,W
68495,2014088781,2014,2,25,3,E
68496,2014088781,2014,2,25,3,W
68497,2014088781,2014,2,25,,N
68498,2014088782,2014,2,35,,N
68499,2014088783,2014,1,25,,N
68500,2014088784,2014,1,25,,E
68501,2014088785,2014,2,30,3,W
68502,2014088786,2014,2,25,,N
68503,2014088787,2014,2,25,,W
68504,2014088787,2014,2,25,,S
68505,2014088788,2014,2,35,3,N
68506,2014088788,2014,2,35,3,S
68507,2014088788,2014,2,25,3,E
68508,2014088788,2014,2,25,,E
68509,2014088789,2014,4,25,3,N
68510,2014088789,2014,4,25,3,S
68511,2014088789,2014,2,25,3,W
68512,2014088790,2014,2,25,3,S
68513,2014088790,2014,2,25,,W
68514,2014088791,2014,1,25,,E
68515,2014088791,2014,1,25,,N
68516,2014088792,2014,1,25,,S
68517,2014088792,2014,1,25,,W
68518,2014088793,2014,1,25,,E
68519,2014088794,2014,2,25,,N
68520,2014088795,2014,2,25,,S
68521,2014088795,2014,2,25,,W
68522,2014088796,2014,2,35,,N
68523,2014088797,2014,2,25,,W
68524,2014088798,2014,2,30,3,N
68525,2014088798,2014,2,30,3,S
68526,2014088798,2014,2,25,,E
68527,2014088799,2014,2,30,3,S
68528,2014088799,2014,2,25,,E
68529,2014088800,2014,2,30,3,N
68530,2014088800,2014,2,25,,E
68531,2014088802,2014,1,25,3,S
68532,2014088803,2014,2,30,3,S
68533,2014088804,2014,2,25,,W
68534,2014088804,2014,2,15,,N
68535,2014088805,2014,2,35,3,N
68536,2014088805,2014,2,35,3,S
68537,2014088805,2014,2,25,,E
68538,2014088805,2014,2,35,,E
68539,2014088806,2014,2,35,3,N
68540,2014088806,2014,2,35,3,S
68541,2014088806,2014,2,25,,E
68542,2014088807,2014,2,30,3,W
68543,2014088807,2014,2,25,,N
68544,2014088808,2014,2,25,,W
68545,2014088809,2014,2,35,3,S
68546,2014088810,2014,1,25,,W
68547,2014088810,2014,1,25,,S
68548,2014088811,2014,2,25,,S
68549,2014088811,2014,2,25,,W
68550,2014088812,2014,1,25,,W
68551,2014088813,2014,1,25,,N
68552,2014088813,2014,2,30,,E
68553,2014088814,2014,1,25,,W
68554,2014088815,2014,1,25,,E
68555,2014088816,2014,2,25,,E
68556,2014088817,2014,1,25,,S
68557,2014088818,2014,2,25,3,S
68558,2014088819,2014,2,30,3,W
68559,2014088820,2014,2,25,3,E
68560,2014088820,2014,2,25,3,W
68561,2014088820,2014,2,25,,N
68562,2014088821,2014,2,25,,N
68563,2014088821,2014,2,35,,E
68564,2014088822,2014,1,25,,W
68565,2014088824,2014,1,25,,E
68566,2014088825,2014,2,25,3,N
68567,2014088825,2014,2,25,3,S
68568,2014088825,2014,2,25,,N
68569,2014088826,2014,2,25,3,S
68570,2014088826,2014,2,25,,N
68571,2014088827,2014,2,25,3,N
68572,2014088827,2014,2,35,3,S
68573,2014088828,2014,3,40,3,S
68574,2014088828,2014,2,35,,S
68575,2014088828,2014,2,35,,S
68576,2014088829,2014,1,35,,S
68577,2014088829,2014,1,35,,S
68578,2014088830,2014,4,35,3,S
68579,2014088830,2014,6,25,,E
68580,2014088831,2014,2,40,3,N
68581,2014088831,2014,2,40,3,S
68582,2014088831,2014,1,25,1,S
68583,2014088832,2014,2,35,3,S
68584,2014088832,2014,2,25,,N
68585,2014088832,2014,2,35,3,N
68586,2014088833,2014,2,35,3,N
68587,2014088833,2014,2,35,3,S
68588,2014088833,2014,2,25,,E
68589,2014088834,2014,2,25,,S
68590,2014088835,2014,1,15,,S
68591,2014088836,2014,2,35,3,S
68592,2014088836,2014,2,25,,N
68593,2014088837,2014,2,25,,N
68594,2014088838,2014,2,25,,E
68595,2014088838,2014,2,25,,N
68596,2014088839,2014,2,,,N
68597,2014088840,2014,3,40,3,N
68598,2014088840,2014,2,25,,E
68599,2014088841,2014,3,40,3,S
68600,2014088842,2014,3,45,3,N
68601,2014088842,2014,1,25,,W
68602,2014088842,2014,2,35,3,W
68603,2014088843,2014,2,30,3,W
68604,2014088843,2014,2,30,,N
68605,2014088844,2014,3,55,1,E
68606,2014088845,2014,2,25,,S
68607,2014088846,2014,3,40,3,N
68608,2014088846,2014,3,40,3,S
68609,2014088846,2014,2,25,,W
68610,2014088847,2014,2,25,,E
68611,2014088847,2014,2,25,,E
68612,2014088848,2014,1,25,3,E
68613,2014088848,2014,1,25,3,W
68614,2014088848,2014,1,25,,S
68615,2014088849,2014,2,25,3,N
68616,2014088850,2014,2,25,,W
68617,2014088850,2014,2,25,,S
68618,2014088851,2014,1,25,,N
68619,2014088852,2014,2,45,3,E
68620,2014088853,2014,2,25,,S
68621,2014088853,2014,2,25,,W
68622,2014088854,2014,2,25,,S
68623,2014088854,2014,2,25,,E
68624,2014088855,2014,2,30,3,E
68625,2014088856,2014,2,25,,E
68626,2014088857,2014,2,25,3,E
68627,2014088858,2014,2,30,3,N
68628,2014088858,2014,2,30,3,S
68629,2014088858,2014,2,25,3,E
68630,2014088859,2014,2,30,3,E
68631,2014088859,2014,2,30,3,W
68632,2014088859,2014,2,25,,E
68633,2014088860,2014,1,25,,N
68634,2014088861,2014,2,25,,E
68635,2014088861,2014,2,25,,N
68636,2014088861,2014,2,25,,E
68637,2014088862,2014,2,25,,E
68638,2014088862,2014,2,25,,S
68639,2014088863,2014,2,25,3,E
68640,2014088864,2014,1,15,,S
68641,2014088865,2014,1,25,,E
68642,2014088865,2014,1,30,,N
68643,2014088866,2014,2,25,3,E
68644,2014088866,2014,1,25,3,W
68645,2014088866,2014,1,25,,N
68646,2014088867,2014,1,25,,N
68647,2014088867,2014,1,25,,N
68648,2014088868,2014,2,30,3,S
68649,2014088868,2014,2,35,3,S
68650,2014088870,2014,2,35,3,N
68651,2014088870,2014,2,35,3,S
68652,2014088870,2014,2,35,3,N
68653,2014088870,2014,2,35,3,S
68654,2014088870,2014,2,40,3,E
68655,2014088870,2014,2,55,3,W
68656,2014088870,2014,2,,,E
68657,2014088871,2014,2,30,3,W
68658,2014088873,2014,2,35,3,E
68659,2014088874,2014,2,25,,E
68660,2014088874,2014,2,25,,S
68661,2014088876,2014,2,35,3,N
68662,2014088876,2014,2,35,3,S
68663,2014088876,2014,2,25,,W
68664,2014088876,2014,2,25,,W
68665,2014088877,2014,2,25,,W
68666,2014088877,2014,2,25,,S
68667,2014088878,2014,2,35,3,N
68668,2014088878,2014,2,35,3,S
68669,2014088878,2014,2,25,,E
68670,2014088879,2014,1,25,,S
68671,2014088880,2014,2,25,,N
68672,2014088880,2014,2,25,,E
68673,2014088881,2014,3,25,3,E
68674,2014088882,2014,2,30,3,E
68675,2014088882,2014,2,30,3,W
68676,2014088882,2014,2,25,,S
68677,2014088883,2014,1,25,,E
68678,2014088883,2014,1,25,,S
68679,2014088884,2014,1,25,1,S
68680,2014088884,2014,4,25,,S
68681,2014088885,2014,2,30,3,W
68682,2014088885,2014,2,25,,S
68683,2014088886,2014,2,,1,S
68684,2014088886,2014,2,25,,W
68685,2014088886,2014,2,25,,S
68686,2014088887,2014,2,25,,S
68687,2014088887,2014,2,25,,E
68688,2014088888,2014,3,25,3,N
68689,2014088889,2014,2,35,3,N
68690,2014088889,2014,2,35,3,S
68691,2014088889,2014,2,25,,N
68692,2014088889,2014,4,30,,N
68693,2014088890,2014,2,25,3,N
68694,2014088891,2014,2,30,3,N
68695,2014088892,2014,2,,,E
68696,2014088893,2014,1,25,1,S
68697,2014088893,2014,1,25,,W
68698,2014088893,2014,4,25,,N
68699,2014088894,2014,4,30,3,N
68700,2014088894,2014,4,30,3,S
68701,2014088894,2014,2,25,,W
68702,2014088895,2014,2,,,N
68703,2014088895,2014,2,25,,N
68704,2014088896,2014,2,25,3,S
68705,2014088896,2014,2,25,,E
68706,2014088897,2014,2,35,3,W
68707,2014088897,2014,2,25,,S
68708,2014088898,2014,2,25,,S
68709,2014088898,2014,1,25,,W
68710,2014088899,2014,2,35,3,N
68711,2014088899,2014,2,35,3,S
68712,2014088899,2014,2,25,,E
68713,2014088900,2014,2,35,,W
68714,2014088901,2014,2,25,3,W
68715,2014088901,2014,2,25,,N
68716,2014088902,2014,4,35,3,S
68717,2014088902,2014,1,25,,E
68718,2014088903,2014,2,25,3,S
68719,2014088904,2014,1,25,,S
68720,2014088905,2014,2,25,,S
68721,2014088906,2014,1,25,,W
68722,2014088907,2014,1,25,,N
68723,2014088907,2014,1,25,,S
68724,2014088908,2014,2,25,,N
68725,2014088908,2014,2,25,,W
68726,2014088909,2014,1,25,,E
68727,2014088909,2014,1,25,,N
68728,2014088911,2014,2,35,3,S
68729,2014088912,2014,2,25,,N
68730,2014088913,2014,6,25,,S
68731,2014088913,2014,2,25,,E
68732,2014088914,2014,2,30,3,E
68733,2014088914,2014,2,30,3,W
68734,2014088914,2014,2,25,3,N
68735,2014088915,2014,3,45,3,S
68736,2014088916,2014,3,45,3,S
68737,2014088916,2014,2,25,,W
68738,2014088917,2014,3,45,3,S
68739,2014088918,2014,4,35,,W
68740,2014088919,2014,2,35,3,S
68741,2014088919,2014,2,25,3,E
68742,2014088920,2014,1,15,,E
68743,2014088921,2014,2,30,3,N
68744,2014088922,2014,2,15,,S
68745,2014088922,2014,2,15,,E
68746,2014088923,2014,2,35,3,S
68747,2014088923,2014,1,,1,W
68748,2014088923,2014,1,,1,W
68749,2014088924,2014,2,10,,E
68750,2014088925,2014,2,30,3,S
68751,2014088925,2014,1,15,,W
68752,2014088926,2014,3,25,3,E
68753,2014088927,2014,2,25,3,E
68754,2014088927,2014,2,25,3,W
68755,2014088927,2014,1,25,,N
68756,2014088928,2014,2,25,,W
68757,2014088928,2014,2,30,3,E
68758,2014088928,2014,2,25,,W
68759,2014088929,2014,2,30,3,E
68760,2014088929,2014,2,25,,N
68761,2014088930,2014,2,25,,S
68762,2014088931,2014,2,30,3,E
68763,2014088931,2014,2,30,3,W
68764,2014088931,2014,2,30,,S
68765,2014088932,2014,1,30,3,S
68766,2014088933,2014,2,,,E
68767,2014088934,2014,2,25,3,W
68768,2014088934,2014,2,25,3,N
68769,2014088934,2014,2,25,,N
68770,2014088935,2014,2,25,,S
68771,2014088936,2014,2,25,,E
68772,2014088936,2014,2,25,,N
68773,2014088937,2014,2,25,,E
68774,2014088937,2014,2,25,,N
68775,2014088938,2014,2,35,3,S
68776,2014088939,2014,2,25,,W
68777,2014088940,2014,2,35,3,N
68778,2014088941,2014,2,30,3,S
68779,2014088942,2014,1,25,,E
68780,2014088943,2014,1,,,N
68781,2014088944,2014,1,,,N
68782,2014088945,2014,2,30,3,E
68783,2014088945,2014,2,30,3,W
68784,2014088945,2014,2,25,,S
68785,2014088946,2014,3,50,1,S
68786,2014088947,2014,3,40,3,S
68787,2014088948,2014,3,40,3,S
68788,2014088948,2014,2,,,S
68789,2014088949,2014,2,25,,N
68790,2014088950,2014,1,,,S
68791,2014088950,2014,2,,,E
68792,2014088951,2014,2,30,3,E
68793,2014088951,2014,1,30,3,W
68794,2014088951,2014,2,25,,N
68795,2014088953,2014,3,35,3,N
68796,2014088953,2014,1,25,,W
68797,2014088954,2014,1,25,,N
68798,2014088954,2014,1,25,,W
68799,2014088955,2014,2,25,,W
68800,2014088955,2014,1,25,,N
68801,2014088956,2014,1,25,,W
68802,2014088956,2014,1,25,,S
68803,2014088957,2014,1,25,,E
68804,2014088957,2014,2,25,,N
68805,2014088958,2014,1,25,,N
68806,2014088958,2014,1,25,,W
68807,2014088959,2014,2,25,,E
68808,2014088960,2014,1,25,,N
68809,2014088962,2014,2,25,3,S
68810,2014088963,2014,2,35,3,W
68811,2014088964,2014,2,25,,U
68812,2014088964,2014,2,25,,U
68813,2014088965,2014,2,30,3,E
68814,2014088965,2014,2,30,3,W
68815,2014088965,2014,2,30,3,N
68816,2014088965,2014,2,30,3,S
68817,2014088966,2014,2,35,3,S
68818,2014088966,2014,2,25,3,W
68819,2014088966,2014,2,35,,S
68820,2014088967,2014,1,25,,W
68821,2014088968,2014,2,30,3,S
68822,2014088968,2014,1,35,,N
68823,2014088969,2014,1,25,,N
68824,2014088969,2014,1,25,,W
68825,2014088970,2014,3,25,3,N
68826,2014088970,2014,3,25,3,S
68827,2014088970,2014,2,25,,E
68828,2014088971,2014,3,,,W
68829,2014088972,2014,1,25,,S
68830,2014088972,2014,2,25,,W
68831,2014088973,2014,2,30,3,E
68832,2014088973,2014,1,25,,S
68833,2014088974,2014,2,25,3,N
68834,2014088974,2014,2,25,,E
68835,2014088975,2014,2,,,S
68836,2014088976,2014,1,25,,S
68837,2014088977,2014,2,30,3,S
68838,2014088978,2014,2,35,3,S
68839,2014088978,2014,2,25,,S
68840,2014088979,2014,3,35,3,E
68841,2014088979,2014,2,35,3,N
68842,2014088980,2014,3,40,3,E
68843,2014088980,2014,3,30,3,W
68844,2014088980,2014,2,20,,W
68845,2014088981,2014,2,25,,S
68846,2014088981,2014,2,25,,W
68847,2014088982,2014,2,25,3,E
68848,2014088982,2014,2,25,3,W
68849,2014088982,2014,2,25,,S
68850,2014088983,2014,2,25,,N
68851,2014088983,2014,2,25,,S
68852,2014088984,2014,2,25,,N
68853,2014088985,2014,2,30,3,S
68854,2014088985,2014,3,30,3,N
68855,2014088985,2014,3,30,3,S
68856,2014088985,2014,1,25,,S
68857,2014088986,2014,4,30,3,N
68858,2014088986,2014,2,25,,S
68859,2014088988,2014,2,35,3,E
68860,2014088988,2014,2,25,,E
68861,2014088989,2014,1,25,3,N
68862,2014088990,2014,3,50,1,N
68863,2014088991,2014,2,30,3,N
68864,2014088991,2014,2,35,3,S
68865,2014088991,2014,2,25,,N
68866,2014088992,2014,2,35,3,N
68867,2014088993,2014,2,25,3,N
68868,2014088993,2014,2,25,3,S
68869,2014088993,2014,2,35,,E
68870,2014088995,2014,2,25,,N
68871,2014088996,2014,4,25,3,N
68872,2014088997,2014,2,40,3,E
68873,2014088997,2014,2,40,3,W
68874,2014088997,2014,2,35,3,E
68875,2014088997,2014,2,35,3,W
68876,2014088997,2014,2,35,3,N
68877,2014088997,2014,2,35,3,S
68878,2014088998,2014,2,25,,W
68879,2014088998,2014,2,25,,S
68880,2014088999,2014,2,25,,W
68881,2014088999,2014,2,25,,S
68882,2014089000,2014,2,25,3,E
68883,2014089000,2014,2,,,S
68884,2014089001,2014,1,25,,N
68885,2014089001,2014,2,25,,W
68886,2014089002,2014,3,25,3,E
68887,2014089002,2014,1,25,1,E
68888,2014089002,2014,3,25,,S
68889,2014089004,2014,2,25,3,E
68890,2014089004,2014,2,25,,N
68891,2014089005,2014,2,25,3,N
68892,2014089005,2014,1,25,,W
68893,2014089006,2014,2,25,,W
68894,2014089006,2014,1,10,,N
68895,2014089007,2014,2,25,3,E
68896,2014089007,2014,1,25,3,W
68897,2014089007,2014,1,25,,N
68898,2014089008,2014,2,25,,W
68899,2014089009,2014,2,35,3,N
68900,2014089010,2014,2,25,3,E
68901,2014089010,2014,4,25,3,S
68902,2014089011,2014,1,25,,N
68903,2014089011,2014,1,25,,E
68904,2014089012,2014,2,40,2,E
68905,2014089014,2014,2,30,3,N
68906,2014089014,2014,2,30,3,S
68907,2014089014,2014,2,45,3,W
68908,2014089014,2014,2,45,3,E
68909,2014089015,2014,2,25,,N
68910,2014089016,2014,2,25,,N
68911,2014089016,2014,2,25,,W
68912,2014089017,2014,2,25,,S
68913,2014089018,2014,2,30,3,S
68914,2014089019,2014,2,30,3,E
68915,2014089019,2014,2,30,3,W
68916,2014089019,2014,1,25,,S
68917,2014089020,2014,2,25,,W
68918,2014089020,2014,2,25,,N
68919,2014089021,2014,2,35,3,N
68920,2014089021,2014,2,35,3,S
68921,2014089021,2014,4,35,,W
68922,2014089021,2014,4,35,,W
68923,2014089022,2014,2,25,,E
68924,2014089023,2014,1,25,,N
68925,2014089023,2014,1,35,,E
68926,2014089024,2014,2,,,S
68927,2014089025,2014,1,25,,N
68928,2014089026,2014,2,25,,S
68929,2014089026,2014,2,25,,E
68930,2014089027,2014,2,25,3,E
68931,2014089027,2014,1,25,3,W
68932,2014089027,2014,3,35,3,S
68933,2014089028,2014,2,25,,S
68934,2014089029,2014,2,20,,N
68935,2014089029,2014,2,25,,E
68936,2014089030,2014,2,15,,N
68937,2014089030,2014,1,15,,W
68938,2014089031,2014,2,25,,N
68939,2014089031,2014,2,25,,W
68940,2014089032,2014,2,35,,N
68941,2014089034,2014,1,35,3,S
68942,2014089037,2014,2,35,3,N
68943,2014089037,2014,3,35,3,S
68944,2014089037,2014,2,25,,N
68945,2014089038,2014,1,25,,W
68946,2014089038,2014,2,25,,S
68947,2014089039,2014,2,30,3,S
68948,2014089040,2014,2,25,3,E
68949,2014089040,2014,2,25,3,W
68950,2014089040,2014,2,20,,N
68951,2014089041,2014,2,25,,E
68952,2014089042,2014,1,35,,E
68953,2014089042,2014,1,35,,N
68954,2014089043,2014,2,35,,S
68955,2014089043,2014,2,25,,E
68956,2014089043,2014,2,25,,S
68957,2014089044,2014,2,25,,N
68958,2014089044,2014,2,25,,W
68959,2014089045,2014,1,25,3,E
68960,2014089045,2014,1,25,3,W
68961,2014089045,2014,2,25,,S
68962,2014089046,2014,4,25,3,S
68963,2014089046,2014,2,25,,E
68964,2014089047,2014,2,35,3,W
68965,2014089047,2014,2,25,,N
68966,2014089048,2014,2,25,,E
68967,2014089048,2014,2,25,,S
68968,2014089049,2014,2,35,3,S
68969,2014089050,2014,2,25,3,E
68970,2014089051,2014,2,35,3,E
68971,2014089051,2014,2,25,,N
68972,2014089053,2014,2,35,3,N
68973,2014089053,2014,1,25,,W
68974,2014089054,2014,2,25,,S
68975,2014089054,2014,2,25,,W
68976,2014089054,2014,1,25,,S
68977,2014089055,2014,2,35,3,N
68978,2014089055,2014,2,25,,E
68979,2014089056,2014,2,30,3,E
68980,2014089056,2014,2,,,N
68981,2014089057,2014,2,25,3,S
68982,2014089058,2014,2,,,E
68983,2014089059,2014,2,35,3,N
68984,2014089059,2014,2,25,3,W
68985,2014089060,2014,2,25,,S
68986,2014089060,2014,2,25,,E
68987,2014089061,2014,2,25,,W
68988,2014089061,2014,2,25,,N
68989,2014089062,2014,2,,,S
68990,2014089063,2014,1,25,,N
68991,2014089063,2014,1,25,,W
68992,2014089064,2014,2,25,,N
68993,2014089064,2014,2,35,,E
68994,2014089065,2014,1,25,,N
68995,2014089066,2014,2,25,,N
68996,2014089067,2014,2,30,3,E
68997,2014089068,2014,2,25,,E
68998,2014089069,2014,2,25,3,S
68999,2014089070,2014,2,30,3,N
69000,2014089070,2014,2,30,3,S
76001,2015006603,2014,1,,1,N
76002,2015006604,2014,2,25,3,W
76003,2015006605,2014,2,35,3,N
76004,2015006605,2014,2,35,3,S
76005,2015006605,2014,2,30,3,E
76006,2015006605,2014,2,40,3,E
76007,2015006605,2014,2,40,3,W
76008,2015006607,2014,2,25,,E
76009,2015006607,2014,2,25,,N
76010,2015006608,2014,2,30,3,E
76011,2015006609,2014,4,25,3,W
76012,2015006609,2014,2,25,,S
76013,2015006610,2014,2,30,3,N
76014,2015006611,2014,2,25,3,E
76015,2015006611,2014,2,25,,N
76016,2015006612,2014,1,25,,N
76017,2015006612,2014,4,25,,W
76018,2015006613,2014,4,25,3,N
76019,2015006613,2014,4,25,3,S
76020,2015006613,2014,1,25,,W
76021,2015006614,2014,2,35,3,N
76022,2015006616,2014,2,25,3,E
76023,2015006616,2014,1,35,,S
76024,2015006617,2014,1,25,,E
76025,2015006617,2014,1,25,,N
76026,2015006618,2014,2,30,3,E
76027,2015006620,2014,2,25,,N
76028,2015006620,2014,2,25,,N
76029,2015006622,2014,2,25,3,B
76030,2015006622,2014,2,,,W
76031,2015006622,2014,2,35,,N
76032,2015006624,2014,2,30,3,E
76033,2015006624,2014,2,30,3,W
76034,2015006624,2014,2,30,3,N
76035,2015006624,2014,2,30,3,S
76036,2015006625,2014,2,30,3,N
76037,2015006625,2014,2,30,3,S
76038,2015006625,2014,2,30,3,E
76039,2015006626,2014,1,25,,N
76040,2015006626,2014,1,25,,W
76041,2015006627,2014,1,25,,E
76042,2015006628,2014,2,25,,E
76043,2015006628,2014,2,25,,N
76044,2015006629,2014,2,25,,E
76045,2015006630,2014,2,35,3,N
76046,2015006631,2014,4,25,3,E
76047,2015006631,2014,2,25,,N
76048,2015006632,2014,2,30,3,N
76049,2015006632,2014,2,30,3,S
76050,2015006632,2014,2,25,,W
76051,2015006633,2014,2,25,3,N
76052,2015006633,2014,2,25,3,S
76053,2015006633,2014,2,25,,E
76054,2015006634,2014,2,30,3,N
76055,2015006634,2014,2,30,3,S
76056,2015006634,2014,2,35,,S
76057,2015006634,2014,1,25,,W
76058,2015006635,2014,99,,,E
76059,2015006635,2014,99,25,,S
76060,2015006636,2014,2,30,3,N
76061,2015006636,2014,2,30,3,S
76062,2015006636,2014,99,,,E
76063,2015006636,2014,99,,,W
76064,2015006637,2014,2,30,3,N
76065,2015006637,2014,2,30,3,S
76066,2015006637,2014,2,35,3,B
76067,2015006638,2014,3,25,3,N
76068,2015006638,2014,1,20,,S
76069,2015006640,2014,1,25,3,W
76070,2015006640,2014,1,20,,N
76071,2015006641,2014,2,25,,E
76072,2015006641,2014,2,25,,S
76073,2015006643,2014,2,25,,S
76074,2015006644,2014,1,35,,N
76075,2015006645,2014,2,25,3,N
76076,2015006645,2014,2,25,3,S
76077,2015006645,2014,4,30,3,E
76078,2015006645,2014,2,30,3,W
76079,2015006646,2014,1,35,,S
76080,2015006647,2014,1,25,,W
76081,2015006647,2014,2,25,,N
76082,2015006648,2014,2,,,E
76083,2015006648,2014,2,,,N
76084,2015006649,2014,2,25,,E
76085,2015006649,2014,2,25,,S
76086,2015006650,2014,3,40,3,S
76087,2015006651,2014,2,35,3,N
76088,2015006652,2014,2,25,,N
76089,2015006654,2014,2,30,3,E
76090,2015006654,2014,2,30,3,W
76091,2015006654,2014,2,25,,N
76092,2015006655,2014,3,55,1,E
76093,2015006655,2014,1,55,1,E
76094,2015006656,2014,4,25,3,E
76095,2015006657,2014,2,,,W
76096,2015006657,2014,2,15,,N
76097,2015006658,2014,2,25,,E
76098,2015006659,2014,2,25,,W
76099,2015006659,2014,2,30,,N
76100,2015006660,2014,2,,,W
76101,2015006660,2014,2,,,S
76102,2015006661,2014,2,25,,E
76103,2015006661,2014,2,25,,N
76104,2015006662,2014,1,35,3,E
76105,2015006662,2014,1,25,1,S
76106,2015006663,2014,2,25,,N
76107,2015006664,2014,2,25,,W
76108,2015006664,2014,2,25,,S
76109,2015006665,2014,2,35,,W
76110,2015006666,2014,3,40,3,S
76111,2015006666,2014,3,25,3,W
76112,2015006667,2014,3,45,3,S
76113,2015006668,2014,3,40,3,N
76114,2015006669,2014,3,40,3,N
76115,2015006669,2014,2,25,,W
76116,2015006669,2014,2,25,,W
76117,2015006670,2014,3,40,3,N
